source_id,ra,ra_error,dec,dec_error,parallax,parallax_error
5853498713190525696,217.39232147200883,0.023999203,-62.67607511676666,0.03443618,768.0665391873573,0.049872905
4472832130942575872,269.44850252543836,0.026238997,4.739420051112412,0.029043527,546.975939730948,0.040116355
3864972938605115520,164.10319030755974,0.06683743,7.002726940984864,0.051524777,415.17941567802137,0.06837086
762815470562110464,165.83095967577933,0.024125582,35.948653032660104,0.029372523,392.75294543876464,0.03206665
2947050466531873024,101.28662552099249,0.16483414,-16.720932526023173,0.22725502,374.48958852876103,0.2313347
5140693571158946048,24.771674208211856,0.33532688,-17.947682860008488,0.28195217,373.8443122683992,0.50087124
5140693571158739840,24.771554293454546,0.427904,-17.948299887129313,0.33828592,367.71189618147696,0.74180114
4075141768785646848,282.4587890175222,0.029065154,-23.83709744872712,0.026151126,336.0266016683708,0.031666122
1926461164913660160,355.4800152581559,0.03218242,44.170375700747755,0.021303166,316.48118678226916,0.044448785
5164707970261890560,53.22829341517546,0.12144193,-9.458168216292322,0.09303789,310.5772928005821,0.13549915
6553614253923452800,346.5039166796005,0.017067203,-35.8471642082214,0.014150638,304.1353692001036,0.01999573
3796072592206250624,176.93768799004127,0.027359888,0.7991199702364985,0.01983703,296.3053079139394,0.030185517
1872046574983497216,316.753662752556,0.018972972,38.75607277205679,0.023165297,286.0053518616485,0.028940246
1872046609345556480,316.7484792940004,0.03876041,38.76386244649797,0.048496146,285.99494829578117,0.05989728
2154880616774131840,280.6830708352289,0.021600218,59.638357907754816,0.021579882,283.8401180184389,0.021992655
2154880616774131712,280.68308624583415,0.030707553,59.635145454818776,0.026510803,283.8377678450057,0.028684631
385334230892516480,4.613226257557736,0.0144063365,44.02478674398518,0.010100742,280.706821579123,0.020284552
385334196532776576,4.625300681217554,0.020594174,44.02874451664357,0.013754434,280.6947310460246,0.027839076
703790044252850688,127.45009240230564,0.055188563,26.77328596508202,0.039710525,279.2496391012477,0.06372576
6412595290592307840,330.8724078795965,0.0686946,-56.79725466122902,0.065466,274.8431415216296,0.09561499
2452378776434477184,26.009055057160104,0.11874772,-15.933680200693857,0.08320959,273.80974511859966,0.17013045
4848140361962951552,54.00339387736301,0.026093582,-44.51436231604776,0.027700465,272.16154083178225,0.031645775
6412596012146801152,331.07645259656397,0.50480086,-56.79381206688221,0.4675873,270.6580324694526,0.6895573
2358524597030794112,18.13325425370941,0.024294445,-16.996154872479234,0.022301022,269.05730465038937,0.03366602
3139847906307949696,111.85462844259372,0.038775597,5.209382701706996,0.034069158,264.12689775460655,0.04127979
35227046884571776,43.26964247679057,0.07458868,16.86437381897744,0.076965086,260.98844068047276,0.09342672
4810594479418041856,77.9599373502188,0.015058955,-45.0438126993602,0.016367842,254.19859326384577,0.016842743
6583272171336048640,319.2950181380955,0.025754329,-38.872456400701786,0.01851325,251.9124222107058,0.03516071
6439125097427143808,281.29804386226,0.07134625,-63.96056736658412,0.08305385,249.6651458904217,0.1330301
5393446658454453632,162.05388771666577,0.033428483,-39.93962594730691,0.039554797,247.21558692230735,0.051197793
4330690742322011520,247.57481416249274,0.024267858,-12.66785108081103,0.011660659,232.13898083974135,0.026823945
2552928187080872832,12.296740250462333,0.016580552,5.376556608426358,0.008281123,231.7799995322092,0.018272836
3902874650602495232,188.3144928018531,0.38736263,9.022091624851694,0.3526294,231.11849780261377,0.5118605
2306965202564744064,1.3832841523481234,0.02584283,-37.36774402806293,0.025008382,230.09703402875448,0.036182754
76868614540049408,30.058987047653364,0.054485697,13.044071201123836,0.04954637,223.73208720990553,0.069856286
3902874650601954816,188.3146767758809,0.39643833,9.021829208339808,0.31713468,223.47747382423316,0.46645853
1637645127018395776,264.1040525731971,0.020032212,68.3334976375916,0.020667732,219.78977211974913,0.021020047
5951824121022278144,262.1701639221161,0.024713613,-46.89910489864381,0.017735574,219.64625138839503,0.026228724
3757613049856225792,162.05518399901217,0.0513449,-11.342803319735205,0.050458375,219.33021263059618,0.060230438
5332606522595645952,176.45664661730092,0.013777223,-64.843052846102,0.015097591,215.67527344818546,0.018143972
2079073928612821760,298.48192590176114,0.0394047,44.41290615922913,0.046139523,214.5745030256979,0.04759333
2603090003484152064,343.3241110018443,0.033781108,-14.266689393516607,0.025766464,214.0379888743159,0.035619885
5254061535106490112,161.08527551332452,0.037177417,-61.20263830459439,0.0391901,206.96977507456424,0.04479964
2441630500517079808,1.6763504259443918,0.044498958,-7.5464753252597605,0.03153641,206.35003920573322,0.04744553
4752399493622045696,43.77198593477078,0.15466104,-47.01672835622661,0.16697203,205.42508538452748,0.18571998
823773494718931968,152.8329289582321,0.012060928,49.451988897100506,0.012903464,205.31478196510724,0.02237224
778947814402602752,166.34205974427476,0.024705522,43.53094856108456,0.024373034,203.8875927696954,0.033240344
778947608243864320,166.35208967877313,0.03400774,43.52590762036144,0.037251346,203.83234385738783,0.050037432
625453654702751872,154.89881370110675,0.023957733,19.869809905451323,0.024269015,201.40642101948626,0.0296157
6562924609150908416,323.3912518776402,0.018149199,-49.01263039681064,0.014290497,201.3251983325545,0.023687575
5955305209191546112,264.26088738973226,0.027164215,-44.323382243038424,0.023952208,199.6944012807481,0.031152742
3195919254111315712,63.830787524383176,0.036807783,-7.672952135407352,0.030754047,199.6910732720413,0.05120331
3195919528989223040,63.80795300602079,0.09761786,-7.6680778150199815,0.06970807,199.6080124181338,0.12083028
3195919254111314816,63.82965602087436,0.05040204,-7.670903382610344,0.041711546,199.45161859738874,0.069206245
1934263333784036736,341.7028254522359,0.0140988575,44.3319533233193,0.01599562,197.95730094675557,0.021990642
660597997697274752,134.5586915113887,0.15875146,19.76257888198771,0.09559129,196.2619260343735,0.19761291
4468557611977674496,271.36591160903725,0.19556189,2.4941987580927343,0.17697598,195.85633153170514,0.25345382
4468557611984384512,271.364453818457,0.1420084,2.495224095912567,0.13503794,195.5673545594233,0.19638827
660597997696173440,134.55918967906837,0.1029902,19.762959843487355,0.0616346,194.14430904826264,0.12283384
1695191332232990720,226.70263614661923,0.5716503,70.46161913358111,0.58406854,193.9412326077981,0.6277344
3316364602541746048,90.01597644159976,0.022850085,2.7063740799024933,0.01891428,192.01346218785218,0.03095804
5278042880077383040,124.37351805519963,0.37790695,-61.91613022264878,0.40831646,191.83624032785028,0.41861156
1129149723913123456,176.9394079814786,0.017805047,78.69329745305299,0.017579058,190.32514271529305,0.019362431
5985290231327158144,235.1951774625917,0.03586713,-51.028101306904475,0.030805876,187.7289806878707,0.04963138
3187115498866675456,75.4868052125233,0.01964642,-6.948587409027854,0.01469277,186.04662779359126,0.027749853
3741297293732404352,206.4405658448607,0.021617748,14.885052704598573,0.014271579,183.99619525468464,0.025324116
470826482637310848,67.81389197465391,0.01467103,58.969481205135885,0.013220632,181.2730074917688,0.02025858
470826482637310080,67.80919062832808,0.03827634,58.967979971547436,0.031975236,181.24383901243414,0.049853016
939072613334579328,103.70012922713916,0.025290458,33.266408018167255,0.022771733,179.06293491259635,0.027963677
6882963066420161664,313.1361327596479,0.031105608,-16.974558468206272,0.01550153,177.93122142191174,0.03653056
2091177593123254016,278.90744884954285,0.03599252,32.994787158699616,0.042313755,175.79296679952537,0.046801604
3209938366665770752,82.86754111476276,0.013431494,-3.6865276019053095,0.011008606,175.31313655111924,0.020392798
6305165514134625024,224.97665286074593,1.9253508,-18.53775641089888,0.9555745,174.02530425165742,1.9005988
2940856402123426176,92.64357908167638,0.008222482,-21.86782311323394,0.013698905,173.57398583239672,0.017049566
2261614264931057664,293.09759805108064,0.07537425,69.65345106254792,0.070781715,173.49391001786597,0.07480691
3340477717172813568,85.547707594821,0.021720607,12.482359917793618,0.016745532,172.67623105398982,0.028589318
6232511606838403968,224.37159427348143,0.053909555,-21.423140396261676,0.046794567,169.8842702825854,0.06534182
5918660719983560192,266.6334444727895,0.036374,-57.32506180218072,0.03472266,169.8041953551915,0.046469025
6663600360560306560,290.20411626707914,0.047061797,-45.57110617010142,0.040549576,169.23508466417934,0.05884779
2739689239311660672,357.3066038231343,0.025372215,2.3969179441959985,0.016018208,169.21632962255026,0.028058065
4293318823182081408,289.2276515036191,0.01995468,5.162976302668586,0.01894904,169.06150528157374,0.023926072
6002807341299977216,233.0469274248337,0.021405336,-41.28017408697192,0.01636738,168.9965073189456,0.027027713
4293315765165489536,289.2373736967538,0.058634024,5.14437331543419,0.056761414,168.95370741857366,0.0668329
425040000962559616,12.285227381524425,0.09514021,57.81272812559009,0.11174436,168.83216034019418,0.1663396
425040000962497792,12.281184764215306,0.012635521,57.815739188554126,0.0142245535,168.71856118825883,0.021581342
4109030160308317312,258.83511696459266,0.08716705,-26.60789783205067,0.050559975,168.13027793748972,0.10807573
4109030160308320128,258.83412017812816,0.09748027,-26.606806615399403,0.05356748,168.00307885629599,0.13433942
4109034455276324608,259.05329410009625,0.026496917,-26.551146094884785,0.014280516,167.9616795430231,0.031054644
3136952686035250688,116.1658359308822,0.030245641,3.5504844454883244,0.02334776,166.97689652666736,0.034340866
6697578465310949376,302.8022690433109,0.08532555,-36.10821653736984,0.066447034,166.3272042796776,0.106505066
4847957293278177024,50.00034361894219,0.06373573,-43.06655252783423,0.06499741,165.5242095575573,0.07836173
946632924007399936,107.50514340448903,0.05739469,38.52526941964586,0.056210436,165.2146994337292,0.06364261
6427464123776727168,302.19503988923026,0.05416815,-66.18709128441725,0.084849305,163.9544145383167,0.12218077
2572901021957789568,24.24124978791965,0.3991859,9.563070454755835,0.27781236,163.44784569658697,0.4628947
6673000841376349696,303.4773905559996,0.016657144,-45.16473054247641,0.015147223,162.2171000791857,0.022484917
1638979384378696704,267.01612290514834,0.011553451,70.88157381434476,0.012840864,160.99524492008814,0.011894624
6324325225803432320,218.56843175696892,0.036605746,-12.516923853592898,0.036683086,159.9225477824956,0.054619387
2824770686019004032,352.9716753030632,0.04270617,19.937313746866927,0.030963205,159.90846046252173,0.051349618
2824770686019003904,352.97012375450475,0.027961435,19.93699282660293,0.020510225,159.66339203721853,0.03412789
6322070093095493504,229.85630133329227,0.026961956,-7.722707024157902,0.020996986,158.71827296463243,0.030101538
1022456139210632064,138.5835616152243,0.015589127,52.68408016691263,0.013035298,157.88793077923938,0.019652834
1022456104850892928,138.5913117966687,0.01562361,52.68342944184038,0.0145306615,157.8824911260602,0.021135049
685103912857072640,135.09564332221345,0.04708586,21.8320625969277,0.03299388,157.26857654561297,0.053540938
1267906854386665088,225.8321422585927,0.4378627,25.424644489819656,0.53811324,155.77582970512213,0.7557141
4860376345833699840,54.898570206777336,0.037494194,-35.42759363988114,0.043565564,155.59821311519502,0.052201733
3022956969731332096,88.79209555773647,0.01484643,-4.1789270915525885,0.0142682865,155.23734721807887,0.01745606
3907283967108054528,184.74174734459442,0.03972411,11.126952372027485,0.029008547,154.69993660722557,0.044472538
1428427236986209024,246.35588833281682,0.0148467645,54.30333866560462,0.016043719,154.35026839246862,0.01610215
4339417394313320192,253.89324627148858,0.044783093,-8.398523023114832,0.022300683,153.96586519953095,0.057011306
4339465360510320128,253.85142032580904,0.038644474,-8.32657626383978,0.019463526,153.87539543012036,0.047417864
5243594081269535872,145.69216012443803,0.022829989,-68.87998537875298,0.023831153,153.75934537322692,0.02489855
2009481748875806976,348.33773395483047,0.036793772,57.16966644274312,0.036190197,152.86400389732427,0.049440492
6153483658836320384,189.70080543573764,0.027737042,-38.387409124376816,0.020913543,150.07810926426842,0.032217305
3988987164339438208,165.0156786023955,0.021912998,22.831702302659366,0.01972936,148.19855031056267,0.02533127
1237090738916392832,222.8466426652314,0.023990432,19.101104107947574,0.041207254,148.17931678941665,0.054625016
1237090738916392704,222.8480514738455,0.087588266,19.100269640072455,0.11655944,148.06949945238355,0.13173045
3098328182579892096,122.99468256110134,0.07959164,8.750401522062495,0.050793987,147.72184850183513,0.094956644
1784473016438653056,322.40807988216517,0.020545298,17.64497780267456,0.025649829,147.4957775212429,0.025748886
2019802555283940608,292.17175325969595,0.4845848,23.935004798378436,0.8164148,146.4067299939191,1.2000669
5153091836072107136,45.462424511757,0.01709052,-16.59453280551054,0.019182492,145.69218853775283,0.024446325
2828928008202069376,344.1402217312129,0.021951057,16.55216937227734,0.019194853,145.62341010499722,0.025450103
3864615459886222464,162.7129640681676,0.022678496,6.804489538122279,0.023132615,143.53906190611502,0.028598778
3855208897392952192,157.22878342623204,0.019749735,0.8377468877660948,0.015054173,142.09514314210975,0.021169754
2195886971653527168,313.3324563031005,0.014660017,62.150957701503515,0.013476178,142.054284613815,0.016025284
1952802469918554368,326.5928819418585,0.012874576,38.21751708114409,0.015296774,141.89460573855888,0.021211391
6224387727748521344,224.1569594505724,0.05747713,-28.167254151481732,0.046074666,141.7891196305653,0.061730128
4780100658292046592,62.61100025779547,0.02012137,-53.61299677064624,0.020439873,140.69606047638192,0.021376973
2640434056928150400,353.7970694377148,0.039938845,-2.3927993943668993,0.030558001,139.33889353237683,0.04413923
18565464288396416,39.07167733324421,0.035586603,6.8780898981735605,0.032272045,138.4370910355932,0.041985847
19316224572460416,39.02838450657828,0.3217272,6.8933391075785275,0.21676202,138.34000380964673,0.31773403
5753687109122994048,128.9248121022928,0.15826875,-8.321818266749508,0.1302357,138.31472927732594,0.21448307
2595284016771502080,335.78059284429975,0.037086185,-17.610507570693272,0.035763104,138.2280013262178,0.048167944
5975663354131618304,259.75125274377365,0.020031165,-34.997795092684065,0.01642577,138.0662741149332,0.028331729
3426333598021539840,91.91027346627297,0.43209976,24.497694088057266,0.39146382,138.0615808560256,0.5184914
6306068659857135232,226.94794579637428,0.1966968,-16.46512505032577,0.2435287,134.94740215429607,0.26107797
2552925644460225152,12.099107075154986,0.052565947,5.27553944692346,0.022932967,134.49484768931154,0.057815686
4683897617110115200,6.482504988433097,0.24859226,-77.25279546754571,0.24950743,133.71940556671353,0.27199635
1355264565043431040,257.3834721191679,0.38272035,43.680105808986085,0.39826187,131.59960903219002,0.42845705
6604147121141267712,344.10194140173917,0.019884847,-31.56626896213439,0.024580948,131.55250924995755,0.027515385
4286249341336984576,282.0747587449577,0.03493147,7.690323894810538,0.03375928,131.27900875405268,0.039764576
3738099879558957952,202.50420163284346,0.022687037,10.372389574126087,0.013605156,131.10134519384707,0.026954211
2257597439718033536,274.74325647947336,0.02238492,66.19061665488063,0.022386482,130.8530774537263,0.021744039
96331172942614528,25.62258568627586,0.12091877,20.26551918225611,0.090553164,130.823369060264,0.15318972
6575069780231675264,330.6269230434408,0.039663084,-37.08193913674626,0.028729787,130.4186009154895,0.053442273
411413822074322432,17.094749861202942,0.28063285,54.91320397755905,0.28897753,130.28806976927032,0.4347771
6623351805412369024,342.0203381724408,0.025028853,-24.369627417603155,0.024601119,130.27065669284806,0.03249052
114207651462714880,41.068881780380345,0.022260899,25.52175109435131,0.020953588,130.19563405443222,0.028051848
3828238392559860992,153.07293731001045,0.022290116,-3.746747553020674,0.025301883,129.7543962369321,0.025240922
4375233191015944192,261.43588748671016,0.012962643,2.1061577628793846,0.010524056,129.64588200281264,0.017464284
6135947032490329472,194.7766445532381,0.053015463,-43.607963562590925,0.040233534,129.4287903858344,0.06204019
2322561156529549440,6.183609706573537,0.100229315,-27.13725776001971,0.08442554,129.31674036196353,0.12558402
999747822484300800,90.29510135819429,0.02181087,59.59306278611283,0.020889873,129.3014012527262,0.028304283
4177731838628465408,271.2841138366001,0.01982585,-3.032798001841446,0.018549114,129.21844952774615,0.025568604
3365063724883180288,104.87435115776526,0.05188215,19.344873685053248,0.050008293,128.98659827505904,0.06069526
2161121135533953536,270.57119282072466,0.032636203,64.26058361909148,0.027801324,128.30565976722806,0.03191236
4468009917744160000,270.1111446302847,0.40923893,1.58076369973362,0.40999925,128.05461654386062,0.5101415
4145870293808914688,271.88396508794,0.027024418,-15.964616826018132,0.02396596,125.45085476530886,0.030566534
5535361753834861312,115.04626042327716,0.018889965,-42.958948811779244,0.02056522,125.30284548899108,0.02152292
3288921720025503360,72.46212402119102,0.16772185,6.9613310085374644,0.08676815,124.61980141424488,0.22457013
5559035514779971456,104.4373295461301,0.0437247,-44.29139605439596,0.047462482,124.56954932191705,0.049491733
5559035514776717312,104.43647190771412,0.03506969,-44.291651313997995,0.03886926,124.35689454555873,0.039878186
786834302080370304,177.7301638123558,0.023961714,48.373099796519554,0.0351644,124.33777491111096,0.05490648
6133474952391837824,190.18807526858592,0.020968992,-43.563321977327206,0.021047024,124.18513331297466,0.029509502
3735000631158990976,191.98138882517026,0.026422558,9.749354230882224,0.015844021,123.77563788382407,0.03286869
1954170404122975232,327.0723954642871,0.23417504,40.068517793015445,0.28067306,123.6752359487603,0.3595069
2246206567973292160,307.63826397516186,0.013793272,65.45081813440359,0.014133482,123.65465984021166,0.014759887
3698534434669937024,183.56472559955648,0.03973421,0.6227271293051196,0.029740116,123.64295658391296,0.0448867
5700706729031126656,123.17043503163158,0.014906714,-21.55502398567159,0.015152334,123.20329450522371,0.02362702
3320184202856435840,89.10409821980528,0.014304191,5.359344709329013,0.011868242,123.19885316518207,0.017005328
4550763526539955712,264.4766236517814,0.011781842,18.596087654354623,0.013675553,122.55460651085501,0.017568411
5273943488410008832,118.30118445721946,0.01144508,-67.79867244988867,0.011561106,122.41301924617866,0.011389391
4911306239828325632,24.951317415506175,0.02694898,-56.19325138476668,0.031159978,122.108812649359,0.036529314
4911306239828325760,24.950656623757837,0.024689367,-56.19640006625107,0.024869077,122.00347235303983,0.03193793
4479498508613790464,279.8817390588379,0.61733013,9.02862549790261,0.80014086,121.97881318336569,0.939553
4719430087707860736,30.160435097325607,0.025615338,-55.96826051259185,0.028624827,121.70844820778298,0.031887542
2396530698208685312,345.06283531994274,0.021651022,-22.524089212751498,0.019081388,121.472361391852,0.024886552
533621859441169920,15.659011875595588,0.013044942,71.67812049454075,0.013020375,121.45982871489811,0.015784185
4594497838483177984,266.60269364370964,0.16480061,27.71382058642485,0.28483889,120.39791474431885,0.27854753
4994877094997259264,0.5484242194982256,0.014965798,-43.16843961826971,0.013544389,120.01426997667465,0.021522488
4594497769766809216,266.6132135058437,0.10593308,27.717275040505413,0.12809382,119.92480848370072,0.1542597
4594497834189213184,266.60286144324283,0.12932199,27.713737369131668,0.18352671,119.88706136425247,0.20551951
3713594960831605760,204.11607940811783,0.0213619,3.674479286708736,0.013744921,119.75661648253032,0.030381203
2159844052779000064,275.6038379584113,0.035505235,62.04499387477445,0.03160175,119.75186488791154,0.034086667
2879455480942629248,355.7815091563796,0.039850265,36.536310377293006,0.037514325,119.5794051981195,0.05627809
2974726131970829952,75.6178310374648,0.02936214,-21.257878326934936,0.027810395,119.57374393720566,0.04195274
5224460173763882496,174.52796501310212,0.027007325,-77.3607589439316,0.02824028,119.34188913224592,0.030471839
2974726136265625088,75.61776596344842,0.33842602,-21.257639202011276,0.06433687,118.82496536460518,0.07951455
2202703050401536000,327.91636041932077,0.013385709,59.2929297833234,0.014718417,118.15513655131949,0.015516662
1534011998572555776,188.43142838333532,0.07592506,41.358776694084185,0.11295924,118.02660559667956,0.15303078
3377365057060447616,96.17468890917205,0.024395863,23.430778569567785,0.021334816,117.7262697791185,0.02781314
6021430250773733632,245.00935124845444,0.08410944,-37.52540960854646,0.06100911,117.67912787614085,0.107052565
6021430250773348736,245.01042208462846,0.024118178,-37.524610446713915,0.018680625,117.47159417533476,0.029081289
5639391810273308416,130.37950135632184,0.011610207,-32.93649496565008,0.01605129,117.3961254185898,0.020453347
3507879565090229888,199.596298132351,0.103657864,-18.31592210064546,0.10994823,117.1726460991387,0.1455929
2611561706216413696,343.48356406407754,0.029973496,-6.784830206077555,0.028107641,117.13884218186048,0.03412185
3705324881045028992,195.13547450286052,0.054843727,5.686566854184026,0.03205832,117.03270509707764,0.061250325
6378584028690858496,343.92147125181526,0.013617463,-75.4633768500233,0.01476277,116.31336925688149,0.016823512
3179036008830848,48.353258238212746,0.037388004,4.775200170986658,0.03616781,116.26781443397161,0.042744365
4900108950849461248,5.0356095474274705,0.11317258,-64.86961713712722,0.117074765,116.18257854098105,0.13336171
1165479168642900992,232.625560005462,0.034145724,9.434551385099411,0.029020471,116.04245757212003,0.04350852
5761985432616501376,133.39836837028676,0.056819335,-3.4931644292214545,0.03344919,115.48757106313471,0.07259748
2886233695250041216,91.21742524933883,0.024799287,-34.558412822381825,0.025077086,115.39816465618533,0.029826276
3464485826872541440,175.34234990922278,0.024742011,-36.40821490897027,0.024956202,115.08346553021467,0.035883762
3399063235755057792,88.59482419468164,0.3168197,20.275852148021837,0.31237152,114.94966074779107,0.5279793
4365609170043180416,254.27604768745735,0.019802552,-4.350649323558728,0.010745698,114.91584350091051,0.02515796
4960651016012601856,24.841366809333778,0.02320841,-39.60350836178757,0.02822923,114.60403630806456,0.040204506
2794735086363871360,9.07135464103575,0.10821333,18.35341013813914,0.07686763,114.47346356966919,0.13814536
3101923001490347392,103.07278431613713,0.023346359,-5.17372829320013,0.03405499,114.35472221987995,0.04184089
3101920046552857728,103.07260095888746,0.018402696,-5.19006973623282,0.019074433,114.29110218630719,0.02192843
4031586157514097024,177.77908194992455,0.01438501,35.273139643103185,0.013913926,114.08541529766859,0.019123629
5951165616611763456,259.7726543146931,0.04968997,-46.63575837613547,0.043720953,113.75134443945775,0.07254689
6847167606385195648,303.82866493156223,0.043473,-27.033780809464673,0.029997393,113.48717988476642,0.051574934
2627117287488522240,332.4231515660494,0.02714529,-4.64083481515791,0.028341614,113.4447215072131,0.029997606
5951165616635298816,259.7685324639266,0.3495679,-46.63635961449501,0.30287832,113.28575402688406,0.43021867
