source_id,ra,dec,parallax,phot_g_mean_mag,phot_rp_mean_flux_over_error,bp_rp,radial_velocity,has_xp_continuous,has_mcmc_gspphot,distance_gspphot
3478127463341507072,173.61931513361625,-32.82768460705796,104.6132883058554,5.7383237,910.6801,1.0040288,-22.090546,true,false,9.5357
3478127467639543296,173.62327851191714,-32.83031725241797,104.6570356923785,14.548313,671.18146,0.93699646,,true,false,
628080246633611520,148.4782397121578,20.948079178895128,104.76384886334955,12.36353,986.1824,3.1983938,-11.332174,true,true,9.5129
1349047857580994560,265.9832423101327,43.37593023818892,104.91474639894832,9.450096,1279.4541,2.3977938,-14.531079,true,true,9.5186
1810616448010879488,310.14718809392286,15.502590198203675,104.91901080176949,11.837387,1295.4712,3.1421013,-59.29915,true,false,
970354749937140736,90.62210758518228,49.86182103675996,104.95896402103264,12.681532,1327.0864,3.4047127,20.966599,true,false,
5203276810942065536,139.28558758927346,-77.82674697465572,105.03359374375755,11.5566025,835.3945,3.1512985,44.219772,true,false,
1040827088726734976,130.331590389547,59.49165865053633,105.29350582131478,13.082282,654.5934,3.6711798,7.132652,true,false,
6078114541943893888,189.46009727129754,-52.00134627910898,105.34666432766488,9.565008,1858.5944,2.489376,-5.9253745,true,true,9.4851
3409711211681795584,70.73548173808452,18.953202926391814,105.42748417135273,9.004439,1038.158,2.3010335,25.82175,true,false,
4147112604476417792,271.43447434344563,-14.378357625594514,105.52292580796777,13.255206,868.96454,3.6783772,,true,true,9.4523
1143321672882274560,92.58432174711153,82.10081629100655,105.69034761779739,9.470075,2615.6743,2.362997,-2.0164733,true,true,9.4696
5368479017141170304,179.85615309644894,-52.78916142373409,105.70523312526174,16.013762,626.2769,5.132373,,true,false,
5664814198431308288,144.00748512333524,-21.665200855258018,105.97890913558383,9.891662,1984.546,2.3962393,-35.028374,true,true,9.43
5412250540681250560,146.12137189336056,-45.77909735114582,106.17268218621597,9.158753,1831.7913,2.31528,47.42343,true,true,9.4061
3186021141200137472,69.44860243520402,-8.826516218606763,106.33898970249588,13.600672,2142.5425,0.5692425,,true,false,
5020179503252128768,31.449610334078532,-30.17617825921,106.60957230063393,11.050699,1634.304,2.547885,39.89255,true,true,9.3685
3727748630418376704,209.55650642406135,12.582063477437002,106.84044046439892,11.051151,1164.2389,2.660573,,true,false,
4667836363565989120,55.03513536747006,-67.39901254142404,106.86018732729843,20.045534,44.45275,3.3193321,,true,false,
4485574134969389312,275.3683665207943,14.23247324605056,107.03389973358114,18.652378,162.53076,4.288332,,true,false,
5138510181584617856,31.2762752397911,-17.615403066083893,107.29720247543435,9.17051,1366.4521,2.395567,25.959593,true,false,
5381537023379295232,176.62052057636615,-40.498565145629904,107.30243385622761,4.701676,434.79187,0.85635567,16.94267,true,true,9.3339
423027104407576576,2.874734923550554,59.13922658078038,107.38727063119035,13.467986,2448.786,3.8216057,,true,false,
5381537023379295744,176.62723833501605,-40.49486212870635,107.4237327880164,11.724745,2433.9531,2.9091444,17.230125,true,true,9.3335
1227133699053734528,214.1007048706065,13.807844590980304,107.7374959463015,18.328342,120.44457,4.8703938,,true,false,
3269362645115584640,49.841600693178854,3.3706161908023495,107.8023393880993,4.6564903,200.40382,0.8589401,18.733732,false,false,
3085716990368639744,117.97896837066911,-0.006769120798188667,107.84878596134138,11.653467,1412.9453,3.1158705,39.19755,true,true,9.2653
6401464693867773568,321.61171581249374,-65.3626399731515,108.01020563892783,4.0891333,504.04288,0.70557785,-29.779509,true,true,9.2451
2571094283835172736,30.56463581614585,10.335957901329609,108.25824276088214,13.43526,645.92847,3.8737068,23.084858,true,false,
2976850598890749824,75.83262223513711,-17.375510085672932,108.27324701475469,10.561693,2815.0652,2.5987225,14.761837,true,false,
2976507997939000064,77.14837445280509,-18.178273078582706,108.32540981694386,9.05489,2084.0632,2.7088056,,true,false,
4371611781971072768,267.6016120498805,-0.26995464832350585,108.58090208988929,,221.57082,,,true,false,
1460229442589223424,197.9642816133702,27.882105372524595,108.72500920524958,4.093279,461.05188,0.76205873,5.29746,true,true,9.2019
1470462322431834880,205.6796933622798,33.286923865549426,108.79034810659502,10.71994,1842.1166,2.764947,6.011115,true,false,
4034171629042489088,178.26735320817272,37.69282694689086,109.02963997046682,6.1985016,1464.9336,1.0016494,-98.054276,true,true,9.1693
3303349202364648320,58.84840242722281,11.559360051407344,109.13810688571644,19.535187,51.02411,3.5753174,,true,false,
5717278911884264576,115.0860829678518,-17.415137719851018,109.25448246098924,13.95689,1654.5236,4.3793364,,true,false,
5717278911884258176,115.09192337695882,-17.41606611553706,109.34396565048813,12.970207,2870.308,0.341712,,true,false,
6109949904687424640,212.99539892266262,-41.539721990460095,109.7322981748391,13.419059,929.91034,3.9311018,-13.184802,true,false,
954697944875755136,103.12722334041374,47.17695671420637,109.7650559630471,18.781694,104.47838,4.2240677,,true,false,
1893189736896880640,330.306566078579,28.30710892040449,109.85476445728253,10.6348,519.424,2.873805,-6.4375324,true,false,
2349916559152267008,10.356219925370175,-22.35233354272889,109.92764165734953,14.297183,1612.6484,0.91118336,,true,false,
74203982469858816,34.126686286501574,13.584959360471915,109.94998579551846,13.555757,999.91785,3.9364405,18.89453,false,false,
5164120762333028736,55.811663307520355,-9.760083664068041,110.02539078597692,3.2755666,104.0836,1.1661985,,false,false,
3478160727866058368,173.8619077285848,-32.543748247776854,110.17107046121285,8.896746,4159.639,2.2076273,17.68737,true,true,9.0646
1057318835428596096,169.9881036824331,65.84729793562252,110.23053640673568,8.527628,2440.1892,1.9515948,60.285408,true,true,9.0828
981548637301374336,105.98716288465668,52.69772729783498,110.82634141717595,11.699139,1967.8351,3.210291,25.204287,true,false,
3089711447388931584,124.03158305457569,1.3028427269823109,111.86977668317493,9.133169,1604.5913,2.2976866,61.82156,true,true,8.9314
2964000159821218432,86.11439122579156,-22.45002336420253,112.29602820037746,3.476823,646.8475,0.7528229,-8.989398,true,true,8.9121
2400808142038361088,339.6920274130413,-20.62148673061316,112.38592357649058,8.170376,914.97656,2.2653556,,true,true,8.8792
2964001014514075520,86.10910372271664,-22.42340450564174,112.46606502613807,5.868166,745.12714,1.1573954,-9.80115,true,true,8.8919
5260451999698559872,97.69447071943821,-76.71691328105032,112.59875347455532,13.44563,,,,false,false,
4736655036868019072,53.56719574134565,-49.89008390582608,112.60996206044993,15.837138,520.3333,5.1870556,,true,false,
5260451999700465536,97.69292692592067,-76.71700457680214,112.65840008030332,13.199735,46.04254,3.888235,,true,false,
3519785523672576384,186.22388950027022,-18.25255602337988,112.673969367493,10.290013,2125.4736,2.3576193,51.06454,true,true,8.8792
2400808245117576704,339.69068815030255,-20.614689446269768,112.98665781642164,10.21215,471.11172,2.719409,-5.947105,true,true,8.8383
922225002820369152,119.5542083173886,41.30064250416778,112.99267789745944,10.665649,1320.45,2.7916021,-20.869522,true,false,
3211461469444773376,75.2066176720424,-5.758598962923454,113.07145912478761,5.886492,751.323,1.2494874,21.360075,true,true,8.8472
5260759175761501696,98.42498690791187,-75.62874086458727,113.1304474816652,9.3847475,790.6866,2.448677,11.729011,true,true,8.8458
5260759175761502976,98.43896955100807,-75.62380392415764,113.13179107170824,10.212167,1313.7988,2.6525488,12.665343,true,false,
4519789081415296128,286.8027296402767,20.875538401484672,113.22280917668247,9.805328,2492.3533,2.2868843,31.895739,true,true,8.8372
4519789321942643072,286.7709107522999,20.88648751787881,113.25212980007824,9.814883,2528.9082,2.283307,32.01152,true,true,8.8324
5951165616635298816,259.7685324639266,-46.63635961449501,113.28575402688406,7.987019,1722.6998,2.025042,26.01962,true,false,
2627117287488522240,332.4231515660494,-4.64083481515791,113.4447215072131,9.237196,1197.8364,2.5417328,-15.6121025,true,true,8.8094
6847167606385195648,303.82866493156223,-27.033780809464673,113.48717988476642,5.48135,277.6239,1.0801368,-54.411087,false,true,8.8133
5951165616611763456,259.7726543146931,-46.63575837613547,113.75134443945775,5.3014293,295.69458,0.97412014,25.964258,true,true,8.7852
4031586157514097024,177.77908194992455,35.273139643103185,114.08541529766859,8.854014,1089.1504,2.1624355,-0.3497922,true,false,8.757
3101920046552857728,103.07260095888746,-5.19006973623282,114.29110218630719,9.097528,1186.9827,2.329884,-7.6979127,true,true,8.7448
3101923001490347392,103.07278431613713,-5.17372829320013,114.35472221987995,6.231057,411.63614,1.2769122,-7.3422475,false,true,8.7464
2794735086363871360,9.07135464103575,18.35341013813914,114.47346356966919,17.495636,285.88446,4.5338573,,true,false,
4960651016012601856,24.841366809333778,-39.60350836178757,114.60403630806456,12.568368,1466.646,3.4673643,28.010609,true,false,
4365609170043180416,254.27604768745735,-4.350649323558728,114.91584350091051,10.913422,1036.2179,2.8370752,-4.1794305,true,true,8.706
3399063235755057792,88.59482419468164,20.275852148021837,114.94966074779107,4.241686,182.24811,0.79622936,-15.424911,false,true,8.4903
3464485826872541440,175.34234990922278,-36.40821490897027,115.08346553021467,11.583742,1081.3497,3.0470934,9.887499,true,true,8.6666
2886233695250041216,91.21742524933883,-34.558412822381825,115.39816465618533,11.112143,1064.0286,3.4003267,23.911806,true,false,
5761985432616501376,133.39836837028676,-3.4931644292214545,115.48757106313471,15.888929,347.7382,4.758255,,true,false,
1165479168642900992,232.625560005462,9.434551385099411,116.04245757212003,13.07033,1236.4371,3.705145,2.788929,false,false,
4900108950849461248,5.0356095474274705,-64.86961713712722,116.18257854098105,4.07351,460.69193,0.76927614,9.283571,true,true,8.5803
3179036008830848,48.353258238212746,4.775200170986658,116.26781443397161,12.101368,592.1996,3.3437214,28.16455,true,true,8.6131
6378584028690858496,343.92147125181526,-75.4633768500233,116.31336925688149,9.292778,1859.9508,2.4678383,65.515396,true,true,8.5921
3705324881045028992,195.13547450286052,5.686566854184026,117.03270509707764,11.772939,1260.6383,3.1874819,-27.492685,true,false,
2611561706216413696,343.48356406407754,-6.784830206077555,117.13884218186048,15.421229,441.78174,1.420248,,true,false,
3507879565090229888,199.596298132351,-18.31592210064546,117.1726460991387,4.5325284,252.40164,0.898438,-7.864339,true,false,
5639391810273308416,130.37950135632184,-32.93649496565008,117.3961254185898,11.822395,2517.3652,0.23041058,,true,false,
6021430250773348736,245.01042208462846,-37.524610446713915,117.47159417533476,9.495382,1222.8328,2.4885054,27.964346,true,true,8.5053
6021430250773733632,245.00935124845444,-37.52540960854646,117.67912787614085,12.898023,129.26793,3.501872,,false,false,
3377365057060447616,96.17468890917205,23.430778569567785,117.7262697791185,11.662542,1343.2533,2.960165,-11.374782,true,false,
1534011998572555776,188.43142838333532,41.358776694084185,118.02660559667956,4.094672,415.61987,0.7944677,6.153545,true,true,8.3934
2202703050401536000,327.91636041932077,59.2929297833234,118.15513655131949,14.373105,1586.5339,1.05058,,true,false,
2974726136265625088,75.61776596344842,-21.257639202011276,118.82496536460518,9.636776,82.01162,1.8890948,,false,false,
5224460173763882496,174.52796501310212,-77.3607589439316,119.34188913224592,12.816201,1709.6843,3.588379,-18.736736,true,false,
2974726131970829952,75.6178310374648,-21.257878326934936,119.57374393720566,7.7924075,827.64844,1.9057045,,true,false,
2879455480942629248,355.7815091563796,36.536310377293006,119.5794051981195,11.167953,739.9896,3.010641,-3.8530455,true,false,
2159844052779000064,275.6038379584113,62.04499387477445,119.75186488791154,11.824005,969.30664,3.159114,-15.042951,true,false,
3713594960831605760,204.11607940811783,3.674479286708736,119.75661648253032,14.376431,1535.8271,1.1483755,,true,false,
4594497834189213184,266.60286144324283,27.713737369131668,119.88706136425247,9.184961,668.735,2.6012816,,true,false,
4594497769766809216,266.6132135058437,27.717275040505413,119.92480848370072,3.2384055,148.85907,1.0220034,,true,false,
4994877094997259264,0.5484242194982256,-43.16843961826971,120.01426997667465,12.895188,1582.1748,0.30948067,,true,false,
4594497838483177984,266.60269364370964,27.71382058642485,120.39791474431885,9.58592,563.6475,2.6111593,,true,false,
533621859441169920,15.659011875595588,71.67812049454075,121.45982871489811,8.941875,1339.993,2.4585924,1.3429941,true,true,8.2276
2396530698208685312,345.06283531994274,-22.524089212751498,121.472361391852,7.259579,556.42413,1.7334809,15.854662,false,true,8.2322
4719430087707860736,30.160435097325607,-55.96826051259185,121.70844820778298,10.557133,1299.9574,2.7857323,1.3142253,true,false,
4479498508613790464,279.8817390588379,9.02862549790261,121.97881318336569,19.08993,68.70208,2.416628,,false,false,
4911306239828325760,24.950656623757837,-56.19640006625107,122.00347235303983,5.6254873,872.09247,1.0941982,20.150831,true,true,8.198
4911306239828325632,24.951317415506175,-56.19325138476668,122.108812649359,5.5083017,303.77475,1.0707846,21.73723,true,true,8.1748
5273943488410008832,118.30118445721946,-67.79867244988867,122.41301924617866,13.777515,1827.83,0.85930157,,true,false,
4550763526539955712,264.4766236517814,18.596087654354623,122.55460651085501,8.74288,3090.1616,2.1102657,-9.944194,true,false,8.1485
3320184202856435840,89.10409821980528,5.359344709329013,123.19885316518207,13.9694195,1116.1838,0.83092594,-414.01544,true,false,
5700706729031126656,123.17043503163158,-21.55502398567159,123.20329450522371,10.67168,1172.9933,2.9472322,8.934515,true,false,
3698534434669937024,183.56472559955648,0.6227271293051196,123.64295658391296,11.828689,1120.0476,3.3687391,,true,false,
2246206567973292160,307.63826397516186,65.45081813440359,123.65465984021166,9.43527,1396.1807,2.4840298,10.180274,true,true,8.0768
1954170404122975232,327.0723954642871,40.068517793015445,123.6752359487603,19.792591,75.128944,3.1458378,,true,false,
3735000631158990976,191.98138882517026,9.749354230882224,123.77563788382407,10.105141,1887.9854,2.7543068,19.195019,true,true,8.0817
6133474952391837824,190.18807526858592,-43.563321977327206,124.18513331297466,10.983478,1826.186,2.663249,-35.488182,true,true,8.0494
786834302080370304,177.7301638123558,48.373099796519554,124.33777491111096,11.684706,1903.9636,3.1420422,-36.133785,true,false,
5559035514776717312,104.43647190771412,-44.291651313997995,124.35689454555873,10.381962,159.44696,2.63978,,true,true,8.0414
5559035514779971456,104.4373295461301,-44.29139605439596,124.56954932191705,10.418207,106.25341,2.6348133,,true,true,7.9993
3288921720025503360,72.46212402119102,6.9613310085374644,124.61980141424488,3.0879216,168.01418,0.8058183,,true,true,8.016
5535361753834861312,115.04626042327716,-42.958948811779244,125.30284548899108,12.030774,1678.547,3.3734112,27.50587,true,true,7.9706
4145870293808914688,271.88396508794,-15.964616826018132,125.45085476530886,11.863026,949.6562,3.2195606,-33.218918,true,false,
4468009917744160000,270.1111446302847,1.58076369973362,128.05461654386062,19.549429,67.51195,3.7365513,,true,false,
2161121135533953536,270.57119282072466,64.26058361909148,128.30565976722806,11.758081,1351.5795,3.2589169,,true,true,7.7782
3365063724883180288,104.87435115776526,19.344873685053248,128.98659827505904,12.776403,671.1259,3.7366943,-28.632467,false,false,
4177731838628465408,271.2841138366001,-3.032798001841446,129.21844952774615,8.519395,2681.749,2.1195245,32.302925,true,true,7.7298
999747822484300800,90.29510135819429,59.59306278611283,129.3014012527262,10.417205,1850.1178,2.7911243,1.7847658,true,true,7.729
2322561156529549440,6.183609706573537,-27.13725776001971,129.31674036196353,13.142607,138.76091,3.966424,-28.983212,false,false,
6135947032490329472,194.7766445532381,-43.607963562590925,129.4287903858344,14.83373,719.73083,4.9685793,,true,false,
4375233191015944192,261.43588748671016,2.1061577628793846,129.64588200281264,6.934473,1557.8237,1.7076311,-23.874966,true,false,
3828238392559860992,153.07293731001045,-3.746747553020674,129.7543962369321,8.331761,669.2717,2.2344894,7.3660765,true,true,7.7076
114207651462714880,41.068881780380345,25.52175109435131,130.19563405443222,9.467294,1301.5946,2.5002089,30.25486,false,true,7.6778
6623351805412369024,342.0203381724408,-24.369627417603155,130.27065669284806,11.129232,1331.8481,3.0147228,5.773293,true,false,
411413822074322432,17.094749861202942,54.91320397755905,130.28806976927032,4.9480124,572.0851,0.9222264,-97.093796,true,false,
6575069780231675264,330.6269230434408,-37.08193913674626,130.4186009154895,10.46742,1534.7137,2.7553616,-14.1749325,true,false,
96331172942614528,25.62258568627586,20.26551918225611,130.823369060264,4.99968,391.1525,1.0224853,-33.697662,false,true,7.6485
2257597439718033536,274.74325647947336,66.19061665488063,130.8530774537263,11.911708,3783.4834,3.1288576,5.468079,true,false,
3738099879558957952,202.50420163284346,10.372389574126087,131.10134519384707,8.205292,2332.781,2.0878701,14.117485,true,true,7.6238
4286249341336984576,282.0747587449577,7.690323894810538,131.27900875405268,12.296879,1212.8114,3.5128498,-34.63805,true,true,7.6114
6604147121141267712,344.10194140173917,-31.56626896213439,131.55250924995755,6.0918646,260.70908,1.3403125,6.78536,false,true,7.6016
1355264565043431040,257.3834721191679,43.680105808986085,131.59960903219002,10.453175,951.46545,2.8772593,-21.998207,true,false,
4683897617110115200,6.482504988433097,-77.25279546754571,133.71940556671353,2.6807318,85.25578,0.92413735,,true,false,
2552925644460225152,12.099107075154986,5.27553944692346,134.49484768931154,5.467689,503.47372,1.1095943,-10.367759,true,true,7.4303
6306068659857135232,226.94794579637428,-16.46512505032577,134.94740215429607,17.951569,121.16278,4.8324833,,true,false,
3426333598021539840,91.91027346627297,24.497694088057266,138.0615808560256,19.520273,68.83045,4.24745,,true,false,
5975663354131618304,259.75125274377365,-34.997795092684065,138.0662741149332,9.386162,1381.7902,2.2938309,6.128468,true,true,7.2425
2595284016771502080,335.78059284429975,-17.610507570693272,138.2280013262178,11.550707,781.0618,3.3034801,-3.3060381,true,false,
5753687109122994048,128.9248121022928,-8.321818266749508,138.31472927732594,,126.63617,,,true,false,
19316224572460416,39.02838450657828,6.8933391075785275,138.34000380964673,5.4983196,303.67578,1.1986432,25.208157,false,false,
18565464288396416,39.07167733324421,6.8780898981735605,138.4370910355932,10.333128,992.13306,2.8553162,26.102678,true,true,7.2242
2640434056928150400,353.7970694377148,-2.3927993943668993,139.33889353237683,12.623748,852.71906,3.7062197,-40.813717,false,true,7.1788
4780100658292046592,62.61100025779547,-53.61299677064624,140.69606047638192,11.902864,1284.6409,3.2036524,-0.50592554,true,false,
6224387727748521344,224.1569594505724,-28.167254151481732,141.7891196305653,14.061078,797.1303,4.7689047,,true,false,
1952802469918554368,326.5928819418585,38.21751708114409,141.89460573855888,10.830858,3494.7925,2.814188,-82.91139,true,false,
2195886971653527168,313.3324563031005,62.150957701503515,142.054284613815,7.756715,1941.7819,2.0436773,-17.7865,true,true,7.0383
3855208897392952192,157.22878342623204,0.8377468877660948,142.09514314210975,8.675959,1185.8936,2.2955694,7.9766526,true,true,7.0329
3864615459886222464,162.7129640681676,6.804489538122279,143.53906190611502,10.290781,801.5614,2.8693,-1.2423668,true,true,6.9687
2828928008202069376,344.1402217312129,16.55216937227734,145.62341010499722,7.795021,949.78125,2.1508222,-27.866117,false,true,6.8717
5153091836072107136,45.462424511757,-16.59453280551054,145.69218853775283,10.058402,1424.7388,2.590352,-5.7440805,true,false,6.8552
2019802555283940608,292.17175325969595,23.935004798378436,146.4067299939191,20.63769,80.18503,3.4787922,,false,false,
1784473016438653056,322.40807988216517,17.64497780267456,147.4957775212429,9.108492,2144.1572,2.6544762,,true,false,
3098328182579892096,122.99468256110134,8.750401522062495,147.72184850183513,11.397289,1475.3282,2.992114,14.109083,true,false,
1237090738916392704,222.8480514738455,19.100269640072455,148.06949945238355,4.4804826,391.99274,0.92511153,1.5923321,false,true,6.7505
1237090738916392832,222.8466426652314,19.101104107947574,148.17931678941665,6.4300914,590.993,1.5178809,2.3123786,false,true,6.7397
3988987164339438208,165.0156786023955,22.831702302659366,148.19855031056267,8.977005,1280.0924,2.4295382,2.6542065,true,true,6.7458
6153483658836320384,189.70080543573764,-38.387409124376816,150.07810926426842,11.226226,1883.8171,3.0590277,28.026112,true,false,
2009481748875806976,348.33773395483047,57.16966644274312,152.86400389732427,5.2318964,623.36896,1.2163415,-18.675009,true,false,
5243594081269535872,145.69216012443803,-68.87998537875298,153.75934537322692,11.133258,880.4509,3.1541195,30.433004,true,true,6.4933
4339465360510320128,253.85142032580904,-8.32657626383978,153.87539543012036,10.444497,2502.6746,2.7784386,15.20472,true,true,6.501
4339417394313320192,253.89324627148858,-8.398523023114832,153.96586519953095,13.813289,1512.2451,4.7289762,,true,false,
1428427236986209024,246.35588833281682,54.30333866560462,154.35026839246862,9.139769,1850.9716,2.2954597,-13.3674,true,true,6.4746
3907283967108054528,184.74174734459442,11.126952372027485,154.69993660722557,11.926109,1085.6469,3.5332613,,true,true,6.476
3022956969731332096,88.79209555773647,-4.1789270915525885,155.23734721807887,14.236672,1105.7472,1.1336575,,true,false,
4860376345833699840,54.898570206777336,-35.42759363988114,155.59821311519502,15.439572,556.5751,5.057251,,true,false,
1267906854386665088,225.8321422585927,25.424644489819656,155.77582970512213,20.274647,32.844593,3.2822914,,true,false,
685103912857072640,135.09564332221345,21.8320625969277,157.26857654561297,13.413064,795.2413,4.3995686,,true,false,
1022456104850892928,138.5913117966687,52.68342944184038,157.8824911260602,7.054455,2352.7385,1.8464499,11.969568,true,false,
1022456139210632064,138.5835616152243,52.68408016691263,157.88793077923938,6.976026,2261.032,1.8173037,10.642178,true,true,6.3395
6322070093095493504,229.85630133329227,-7.722707024157902,158.71827296463243,9.421787,2136.1707,2.5615683,-9.745852,false,true,6.2984
2824770686019003904,352.97012375450475,19.93699282660293,159.66339203721853,9.043998,765.9866,2.6609464,-0.20729986,true,false,
2824770686019004032,352.9716753030632,19.937313746866927,159.90846046252173,10.828941,748.20654,3.174079,,false,false,
6324325225803432320,218.56843175696892,-12.516923853592898,159.9225477824956,9.894982,780.0093,2.9232502,-1.359221,true,true,6.2554
1638979384378696704,267.01612290514834,70.88157381434476,160.99524492008814,13.778201,2145.4294,1.0028296,,true,false,
6673000841376349696,303.4773905559996,-45.16473054247641,162.2171000791857,7.2426615,1238.8899,1.9117098,-33.51682,true,true,6.1659
2572901021957789568,24.24124978791965,9.563070454755835,163.44784569658697,19.461197,75.279015,3.4663029,,false,false,
6427464123776727168,302.19503988923026,-66.18709128441725,163.9544145383167,3.3641381,346.84515,1.0192785,,true,true,6.099
946632924007399936,107.50514340448903,38.52526941964586,165.2146994337292,9.934659,1013.1161,3.105956,,true,false,
4847957293278177024,50.00034361894219,-43.06655252783423,165.5242095575573,4.063915,337.56985,0.9325981,87.75779,true,true,6.0327
6697578465310949376,302.8022690433109,-36.10821653736984,166.3272042796776,5.033037,669.79047,1.101397,-129.27386,false,false,
3136952686035250688,116.1658359308822,3.5504844454883244,166.97689652666736,9.692206,749.6923,2.997038,25.717104,true,true,5.9792
4109034455276324608,259.05329410009625,-26.551146094884785,167.9616795430231,5.889863,380.78204,1.4148359,-0.067876756,true,true,5.9525
4109030160308320128,258.83412017812816,-26.606806615399403,168.00307885629599,4.831335,481.90646,1.0583043,0.26360852,true,true,5.9538
4109030160308317312,258.83511696459266,-26.60789783205067,168.13027793748972,4.828591,324.4475,1.0597496,,true,true,5.9498
425040000962497792,12.281184764215306,57.815739188554126,168.71856118825883,6.762044,1302.4802,1.7540107,10.332795,true,false,
425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,3.3200667,290.32062,0.8868861,,true,true,5.9149
